"","gene_id","annotation"
"44291","ENSG00000285405","unprocessed_pseudogene"
"44292","ENSG00000282599","IG_D_gene"
"44293","ENSG00000276172","transcribed_unprocessed_pseudogene"
"44294","ENSG00000270505","IG_V_gene"
"44295","ENSG00000278935","TEC"
"44296","ENSG00000258397","processed_pseudogene"
"44297","ENSG00000287482","lncRNA"
"44298","ENSG00000223877","unprocessed_pseudogene"
"44299","ENSG00000261426","lncRNA"
"44300","ENSG00000275363","unprocessed_pseudogene"
"44301","ENSG00000260780","lncRNA"
"44302","ENSG00000277505","unprocessed_pseudogene"
"44303","ENSG00000284988","lncRNA"
"44304","ENSG00000259168","lncRNA"
"44305","ENSG00000279408","protein_coding"
"44306","ENSG00000174450","protein_coding"
"44307","ENSG00000206187","lncRNA"
"44308","ENSG00000237161","processed_pseudogene"
"44309","ENSG00000277988","unprocessed_pseudogene"
"44310","ENSG00000235731","lncRNA"
"44311","ENSG00000257647","lncRNA"
"44312","ENSG00000183629","protein_coding"
"44313","ENSG00000275835","protein_coding"
"44314","ENSG00000260739","lncRNA"
"44315","ENSG00000259443","lncRNA"
"44316","ENSG00000281179","IG_V_gene"
"44317","ENSG00000258732","unprocessed_pseudogene"
"44318","ENSG00000284628","unprocessed_pseudogene"
"44319","ENSG00000276550","transcribed_unprocessed_pseudogene"
"44320","ENSG00000277561","transcribed_unprocessed_pseudogene"
"44321","ENSG00000259025","processed_pseudogene"
"44322","ENSG00000285472","protein_coding"
"44323","ENSG00000287345","lncRNA"
"44324","ENSG00000278552","unprocessed_pseudogene"
"44325","ENSG00000287122","lncRNA"
"44326","ENSG00000281347","transcribed_unprocessed_pseudogene"
"44327","ENSG00000258767","processed_pseudogene"
"44328","ENSG00000286598","lncRNA"
"44329","ENSG00000260986","lncRNA"
"44330","ENSG00000281113","lncRNA"
"44331","ENSG00000261524","processed_pseudogene"
"44332","ENSG00000280703","lncRNA"
"44333","ENSG00000256338","processed_pseudogene"
"44334","ENSG00000259324","unprocessed_pseudogene"
"44335","ENSG00000258780","unprocessed_pseudogene"
"44336","ENSG00000278263","IG_V_gene"
"44337","ENSG00000273976","protein_coding"
"44338","ENSG00000259150","lncRNA"
"44339","ENSG00000270824","IG_D_gene"
"44340","ENSG00000258853","lncRNA"
"44341","ENSG00000258707","processed_pseudogene"
"44342","ENSG00000259435","transcribed_unprocessed_pseudogene"
"44343","ENSG00000241061","processed_pseudogene"
"44344","ENSG00000283524","unprocessed_pseudogene"
"44345","ENSG00000258710","lncRNA"
"44346","ENSG00000278840","lncRNA"
"44347","ENSG00000258463","processed_pseudogene"
"44348","ENSG00000271288","IG_V_pseudogene"
"44349","ENSG00000259906","lncRNA"
"44350","ENSG00000258594","lncRNA"
"44351","ENSG00000259490","IG_V_gene"
"44352","ENSG00000235518","lncRNA"
"44353","ENSG00000258970","lncRNA"
"44354","ENSG00000270685","IG_V_pseudogene"
"44355","ENSG00000261497","unprocessed_pseudogene"
"44356","ENSG00000215567","unprocessed_pseudogene"
"44357","ENSG00000279735","TEC"
"44358","ENSG00000286110","lncRNA"
"44359","ENSG00000242793","processed_pseudogene"
"44360","ENSG00000268531","lncRNA"
"44361","ENSG00000258848","processed_pseudogene"
"44362","ENSG00000279595","TEC"
"44363","ENSG00000282268","IG_D_gene"
"44364","ENSG00000244952","lncRNA"
"44365","ENSG00000260159","unprocessed_pseudogene"
"44366","ENSG00000259089","unprocessed_pseudogene"
"44367","ENSG00000175676","transcribed_unprocessed_pseudogene"
"44368","ENSG00000284500","lncRNA"
"44369","ENSG00000260959","lncRNA"
"44370","ENSG00000258797","unprocessed_pseudogene"
"44371","ENSG00000279639","unprocessed_pseudogene"
"44372","ENSG00000274499","transcribed_processed_pseudogene"
"44373","ENSG00000277322","protein_coding"
"44374","ENSG00000273756","transcribed_unprocessed_pseudogene"
"44375","ENSG00000258624","processed_pseudogene"
"44376","ENSG00000215302","transcribed_unprocessed_pseudogene"
"44377","ENSG00000186297","protein_coding"
"44378","ENSG00000283345","unprocessed_pseudogene"
"44379","ENSG00000188626","protein_coding"
"44380","ENSG00000258420","processed_pseudogene"
"44381","ENSG00000259721","lncRNA"
"44382","ENSG00000242088","processed_pseudogene"
"44383","ENSG00000224078","lncRNA"
"44384","ENSG00000247765","lncRNA"
"44385","ENSG00000206190","protein_coding"
"44386","ENSG00000281550","IG_V_pseudogene"
"44387","ENSG00000254398","unprocessed_pseudogene"
"44388","ENSG00000270451","IG_D_gene"
"44389","ENSG00000258684","unprocessed_pseudogene"
"44390","ENSG00000278621","lncRNA"
"44391","ENSG00000261747","unprocessed_pseudogene"
"44392","ENSG00000280655","IG_V_pseudogene"
"44393","ENSG00000258997","unprocessed_pseudogene"
"44394","ENSG00000275325","transcribed_unprocessed_pseudogene"
"44395","ENSG00000261365","unprocessed_pseudogene"
"44396","ENSG00000166133","protein_coding"
"44397","ENSG00000259598","lncRNA"
"44398","ENSG00000188403","IG_V_gene"
"44399","ENSG00000270955","processed_pseudogene"
"44400","ENSG00000276928","unprocessed_pseudogene"
"44401","ENSG00000261418","unprocessed_pseudogene"
"44402","ENSG00000258654","lncRNA"
"44403","ENSG00000259690","lncRNA"
"44404","ENSG00000273749","protein_coding"
"44405","ENSG00000259269","lncRNA"
"44406","ENSG00000235160","lncRNA"
"44407","ENSG00000259751","processed_pseudogene"
"44408","ENSG00000225930","lncRNA"
"44409","ENSG00000282520","IG_D_gene"
"44410","ENSG00000274835","unprocessed_pseudogene"
"44411","ENSG00000259192","processed_pseudogene"
"44412","ENSG00000228992","processed_pseudogene"
"44413","ENSG00000261247","protein_coding"
"44414","ENSG00000166140","protein_coding"
"44415","ENSG00000283133","processed_pseudogene"
"44416","ENSG00000278626","lncRNA"
"44417","ENSG00000260551","lncRNA"
"44418","ENSG00000274099","processed_pseudogene"
"44419","ENSG00000261064","lncRNA"
"44420","ENSG00000259011","lncRNA"
"44421","ENSG00000198826","protein_coding"
"44422","ENSG00000181984","unprocessed_pseudogene"
"44423","ENSG00000261792","unprocessed_pseudogene"
"44424","ENSG00000270185","IG_D_gene"
"44425","ENSG00000175779","lncRNA"
"44426","ENSG00000259214","processed_pseudogene"
"44427","ENSG00000273786","lncRNA"
"44428","ENSG00000270055","lncRNA"
"44429","ENSG00000261480","lncRNA"
"44430","ENSG00000277755","processed_pseudogene"
"44431","ENSG00000263070","transcribed_unprocessed_pseudogene"
"44432","ENSG00000259516","transcribed_processed_pseudogene"
"44433","ENSG00000104081","protein_coding"
"44434","ENSG00000198146","protein_coding"
"44435","ENSG00000259380","lncRNA"
"44436","ENSG00000277435","processed_pseudogene"
"44437","ENSG00000259239","processed_pseudogene"
"44438","ENSG00000259122","unprocessed_pseudogene"
"44439","ENSG00000260571","processed_pseudogene"
"44440","ENSG00000259245","lncRNA"
"44441","ENSG00000258706","processed_pseudogene"
"44442","ENSG00000259254","lncRNA"
"44443","ENSG00000180229","transcribed_unprocessed_pseudogene"
"44444","ENSG00000256951","transcribed_processed_pseudogene"
"44445","ENSG00000137801","protein_coding"
"44446","ENSG00000021776","protein_coding"
"44447","ENSG00000261581","unprocessed_pseudogene"
"44448","ENSG00000259460","lncRNA"
"44449","ENSG00000279364","TEC"
"44450","ENSG00000270304","processed_pseudogene"
"44451","ENSG00000279417","TEC"
"44452","ENSG00000137843","protein_coding"
"44453","ENSG00000258585","unprocessed_pseudogene"
"44454","ENSG00000259993","processed_pseudogene"
"44455","ENSG00000159248","protein_coding"
"44456","ENSG00000259330","protein_coding"
"44457","ENSG00000260232","lncRNA"
"44458","ENSG00000134138","protein_coding"
"44459","ENSG00000273679","processed_pseudogene"
"44460","ENSG00000157021","unprocessed_pseudogene"
"44461","ENSG00000185182","transcribed_unprocessed_pseudogene"
"44462","ENSG00000246283","lncRNA"
"44463","ENSG00000104044","protein_coding"
"44464","ENSG00000287888","lncRNA"
"44465","ENSG00000260897","unprocessed_pseudogene"
"44466","ENSG00000280709","protein_coding"
"44467","ENSG00000285491","transcribed_unprocessed_pseudogene"
"44468","ENSG00000284788","unprocessed_pseudogene"
"44469","ENSG00000274814","unprocessed_pseudogene"
"44470","ENSG00000258799","processed_pseudogene"
"44471","ENSG00000128829","protein_coding"
"44472","ENSG00000274444","lncRNA"
"44473","ENSG00000281087","processed_pseudogene"
"44474","ENSG00000259278","lncRNA"
"44475","ENSG00000166206","protein_coding"
"44476","ENSG00000258415","processed_pseudogene"
"44477","ENSG00000284892","unprocessed_pseudogene"
"44478","ENSG00000248334","transcribed_unprocessed_pseudogene"
"44479","ENSG00000261649","protein_coding"
"44480","ENSG00000260844","processed_pseudogene"
"44481","ENSG00000230031","protein_coding"
"44482","ENSG00000259337","IG_V_pseudogene"
"44483","ENSG00000259731","lncRNA"
"44484","ENSG00000259392","transcribed_processed_pseudogene"
"44485","ENSG00000276724","lncRNA"
"44486","ENSG00000259587","lncRNA"
"44487","ENSG00000274253","lncRNA"
"44488","ENSG00000260490","processed_pseudogene"
"44489","ENSG00000134146","protein_coding"
"44490","ENSG00000244705","processed_pseudogene"
"44491","ENSG00000178081","transcribed_unprocessed_pseudogene"
"44492","ENSG00000274347","unprocessed_pseudogene"
"44493","ENSG00000179938","protein_coding"
"44494","ENSG00000283273","unprocessed_pseudogene"
"44495","ENSG00000166923","protein_coding"
"44496","ENSG00000261377","transcribed_unprocessed_pseudogene"
"44497","ENSG00000258494","unprocessed_pseudogene"
"44498","ENSG00000259409","lncRNA"
"44499","ENSG00000188277","protein_coding"
"44500","ENSG00000280881","lncRNA"
"44501","ENSG00000259345","lncRNA"
"44502","ENSG00000166068","protein_coding"
"44503","ENSG00000159337","protein_coding"
"44504","ENSG00000287280","lncRNA"
"44505","ENSG00000223628","processed_pseudogene"
"44506","ENSG00000270356","IG_V_pseudogene"
"44507","ENSG00000140323","protein_coding"
"44508","ENSG00000259639","lncRNA"
"44509","ENSG00000260648","lncRNA"
"44510","ENSG00000206149","transcribed_unprocessed_pseudogene"
"44511","ENSG00000227717","unprocessed_pseudogene"
"44512","ENSG00000224055","processed_pseudogene"
"44513","ENSG00000262728","lncRNA"
"44514","ENSG00000232394","lncRNA"
"44515","ENSG00000248905","protein_coding"
"44516","ENSG00000276107","lncRNA"
"44517","ENSG00000241818","lncRNA"
"44518","ENSG00000274279","unprocessed_pseudogene"
"44519","ENSG00000258488","unprocessed_pseudogene"
"44520","ENSG00000171262","protein_coding"
"44521","ENSG00000270831","unprocessed_pseudogene"
"44522","ENSG00000259710","processed_pseudogene"
"44523","ENSG00000285934","lncRNA"
"44524","ENSG00000228740","lncRNA"
"44525","ENSG00000261002","lncRNA"
"44526","ENSG00000282089","IG_D_gene"
"44527","ENSG00000280118","lncRNA"
"44528","ENSG00000259181","lncRNA"
"44529","ENSG00000243122","processed_pseudogene"
"44530","ENSG00000128965","protein_coding"
"44531","ENSG00000285410","lncRNA"
"44532","ENSG00000150667","protein_coding"
"44533","ENSG00000174171","lncRNA"
"44534","ENSG00000182256","protein_coding"
"44535","ENSG00000259588","lncRNA"
"44536","ENSG00000172575","protein_coding"
"44537","ENSG00000261048","processed_pseudogene"
"44538","ENSG00000259686","processed_pseudogene"
"44539","ENSG00000260282","processed_pseudogene"
"44540","ENSG00000286786","lncRNA"
"44541","ENSG00000284834","unprocessed_pseudogene"
"44542","ENSG00000259434","lncRNA"
"44543","ENSG00000259730","lncRNA"
"44544","ENSG00000259743","processed_pseudogene"
"44545","ENSG00000232431","transcribed_unprocessed_pseudogene"
"44546","ENSG00000261219","lncRNA"
"44547","ENSG00000170113","protein_coding"
"44548","ENSG00000259671","processed_pseudogene"
"44549","ENSG00000274966","unprocessed_pseudogene"
"44550","ENSG00000259592","processed_pseudogene"
"44551","ENSG00000259390","lncRNA"
"44552","ENSG00000273173","protein_coding"
"44553","ENSG00000258883","unprocessed_pseudogene"
"44554","ENSG00000259479","transcribed_unprocessed_pseudogene"
"44555","ENSG00000261771","lncRNA"
"44556","ENSG00000259554","lncRNA"
"44557","ENSG00000277867","processed_pseudogene"
"44558","ENSG00000259204","lncRNA"
"44559","ENSG00000279958","TEC"
"44560","ENSG00000259580","lncRNA"
"44561","ENSG00000259584","lncRNA"
"44562","ENSG00000259446","lncRNA"
"44563","ENSG00000259188","lncRNA"
"44564","ENSG00000248079","lncRNA"
"44565","ENSG00000261401","unprocessed_pseudogene"
"44566","ENSG00000244251","processed_pseudogene"
"44567","ENSG00000259198","lncRNA"
"44568","ENSG00000231409","processed_pseudogene"
"44569","ENSG00000225798","lncRNA"
"44570","ENSG00000271507","unprocessed_pseudogene"
"44571","ENSG00000259688","processed_pseudogene"
"44572","ENSG00000128917","protein_coding"
"44573","ENSG00000166450","protein_coding"
"44574","ENSG00000271616","processed_pseudogene"
"44575","ENSG00000276473","lncRNA"
"44576","ENSG00000051180","protein_coding"
"44577","ENSG00000245975","lncRNA"
"44578","ENSG00000159251","protein_coding"
"44579","ENSG00000185607","processed_pseudogene"
"44580","ENSG00000259397","processed_pseudogene"
"44581","ENSG00000258461","protein_coding"
"44582","ENSG00000213862","processed_pseudogene"
"44583","ENSG00000285116","unprocessed_pseudogene"
"44584","ENSG00000261041","unprocessed_pseudogene"
"44585","ENSG00000166734","protein_coding"
"44586","ENSG00000281909","unprocessed_pseudogene"
"44587","ENSG00000159433","protein_coding"
"44588","ENSG00000279537","TEC"
"44589","ENSG00000140320","protein_coding"
"44590","ENSG00000287704","lncRNA"
"44591","ENSG00000244879","lncRNA"
"44592","ENSG00000283680","unprocessed_pseudogene"
"44593","ENSG00000259388","processed_pseudogene"
"44594","ENSG00000259509","processed_pseudogene"
"44595","ENSG00000259674","processed_pseudogene"
"44596","ENSG00000185634","protein_coding"
"44597","ENSG00000092531","protein_coding"
"44598","ENSG00000233041","protein_coding"
"44599","ENSG00000260444","unprocessed_pseudogene"
"44600","ENSG00000261069","lncRNA"
"44601","ENSG00000140299","protein_coding"
"44602","ENSG00000279628","TEC"
"44603","ENSG00000259369","processed_pseudogene"
"44604","ENSG00000259572","lncRNA"
"44605","ENSG00000259463","lncRNA"
"44606","ENSG00000280396","TEC"
"44607","ENSG00000259326","lncRNA"
"44608","ENSG00000259346","processed_pseudogene"
"44609","ENSG00000276772","lncRNA"
"44610","ENSG00000259255","lncRNA"
"44611","ENSG00000138613","protein_coding"
"44612","ENSG00000259536","lncRNA"
"44613","ENSG00000171877","protein_coding"
"44614","ENSG00000174442","protein_coding"
"44615","ENSG00000285135","transcribed_unprocessed_pseudogene"
"44616","ENSG00000151575","protein_coding"
"44617","ENSG00000259336","lncRNA"
"44618","ENSG00000137878","protein_coding"
"44619","ENSG00000137770","protein_coding"
"44620","ENSG00000270490","processed_pseudogene"
"44621","ENSG00000233932","protein_coding"
"44622","ENSG00000157456","protein_coding"
"44623","ENSG00000286877","lncRNA"
"44624","ENSG00000273855","lncRNA"
"44625","ENSG00000240934","processed_pseudogene"
"44626","ENSG00000259251","lncRNA"
"44627","ENSG00000273674","lncRNA"
"44628","ENSG00000183706","protein_coding"
"44629","ENSG00000261652","protein_coding"
"44630","ENSG00000232653","protein_coding"
"44631","ENSG00000259697","lncRNA"
"44632","ENSG00000171989","protein_coding"
"44633","ENSG00000261561","unprocessed_pseudogene"
"44634","ENSG00000138604","protein_coding"
"44635","ENSG00000275636","lncRNA"
"44636","ENSG00000103642","protein_coding"
"44637","ENSG00000166200","protein_coding"
"44638","ENSG00000270690","processed_pseudogene"
"44639","ENSG00000258628","unprocessed_pseudogene"
"44640","ENSG00000260773","lncRNA"
"44641","ENSG00000261823","lncRNA"
"44642","ENSG00000245719","lncRNA"
"44643","ENSG00000137834","protein_coding"
"44644","ENSG00000284540","TEC"
"44645","ENSG00000259364","lncRNA"
"44646","ENSG00000137776","protein_coding"
"44647","ENSG00000259261","IG_V_gene"
"44648","ENSG00000250130","processed_pseudogene"
"44649","ENSG00000138593","protein_coding"
"44650","ENSG00000274340","lncRNA"
"44651","ENSG00000103657","protein_coding"
"44652","ENSG00000259585","processed_pseudogene"
"44653","ENSG00000168907","protein_coding"
"44654","ENSG00000287020","lncRNA"
"44655","ENSG00000137814","protein_coding"
"44656","ENSG00000259657","processed_pseudogene"
"44657","ENSG00000287439","lncRNA"
"44658","ENSG00000259393","processed_pseudogene"
"44659","ENSG00000174446","protein_coding"
"44660","ENSG00000243780","processed_pseudogene"
"44661","ENSG00000276141","transcribed_unprocessed_pseudogene"
"44662","ENSG00000255346","protein_coding"
"44663","ENSG00000280515","lncRNA"
"44664","ENSG00000259477","processed_pseudogene"
"44665","ENSG00000243404","processed_pseudogene"
"44666","ENSG00000188779","protein_coding"
"44667","ENSG00000129028","protein_coding"
"44668","ENSG00000278769","lncRNA"
"44669","ENSG00000259252","lncRNA"
"44670","ENSG00000103647","protein_coding"
"44671","ENSG00000259498","lncRNA"
"44672","ENSG00000259309","lncRNA"
"44673","ENSG00000241839","protein_coding"
"44674","ENSG00000259715","lncRNA"
"44675","ENSG00000198535","protein_coding"
"44676","ENSG00000171956","protein_coding"
"44677","ENSG00000128944","protein_coding"
"44678","ENSG00000277144","lncRNA"
"44679","ENSG00000249240","protein_coding"
"44680","ENSG00000259411","processed_pseudogene"
"44681","ENSG00000258855","unprocessed_pseudogene"
"44682","ENSG00000261318","lncRNA"
"44683","ENSG00000188501","protein_coding"
"44684","ENSG00000259558","processed_pseudogene"
"44685","ENSG00000259616","lncRNA"
"44686","ENSG00000137880","protein_coding"
"44687","ENSG00000074410","protein_coding"
"44688","ENSG00000259673","lncRNA"
"44689","ENSG00000215296","transcribed_unitary_pseudogene"
"44690","ENSG00000259217","unprocessed_pseudogene"
"44691","ENSG00000259521","lncRNA"
"44692","ENSG00000270964","lncRNA"
"44693","ENSG00000157483","protein_coding"
"44694","ENSG00000259496","processed_pseudogene"
"44695","ENSG00000075131","protein_coding"
"44696","ENSG00000258484","protein_coding"
"44697","ENSG00000259335","processed_pseudogene"
"44698","ENSG00000259211","lncRNA"
"44699","ENSG00000285919","lncRNA"
"44700","ENSG00000259447","lncRNA"
"44701","ENSG00000261801","lncRNA"
"44702","ENSG00000259470","processed_pseudogene"
"44703","ENSG00000212766","lncRNA"
"44704","ENSG00000240874","processed_pseudogene"
"44705","ENSG00000260062","transcribed_unprocessed_pseudogene"
"44706","ENSG00000214013","protein_coding"
"44707","ENSG00000259452","processed_pseudogene"
